Name,Link
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-2-kandivali-east
Al Kabab,https://www.zomato.com/mumbai/al-kabab-ghatkopar-west
Ashwin,https://www.zomato.com/mumbai/ashwin-sakinaka
Aakash Restaurant & Bar,https://www.zomato.com/mumbai/aakash-restaurant-bar-kopar-khairane-navi-mumbai
"Aqua - The Park, Navi Mumbai",https://www.zomato.com/mumbai/aqua-the-park-navi-mumbai-cbd-belapur-navi-mumbai
Amritsar Da Dhaba,https://www.zomato.com/mumbai/amritsar-da-dhaba-kandivali-east
Adelkar's Kitchen,https://www.zomato.com/mumbai/adelkars-kitchen-goregaon-west
Anjuman's Chote Miyan,https://www.zomato.com/mumbai/anjumans-chote-miyan-kurla
Aavishkar Spice,https://www.zomato.com/mumbai/aavishkar-spice-sion
Amore Gourmet Gelato,https://www.zomato.com/mumbai/amore-gourmet-gelato-1-malad-west
Afzal Sweets,https://www.zomato.com/mumbai/afzal-sweets-mahim
Akshad,https://www.zomato.com/mumbai/akshad-vikhroli
Arihant Mithai Parlor,https://www.zomato.com/mumbai/arihant-mithai-parlor-lower-parel
Aqua Garden Resto Bar,https://www.zomato.com/AquaGardenRestoBar
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-1-chembur
Apsara Restaurant,https://www.zomato.com/mumbai/apsara-restaurant-pali-hill-bandra-west
Arome,https://www.zomato.com/mumbai/arome-mahakali
Agashi Bhujing Centre,https://www.zomato.com/mumbai/agashi-bhujing-centre-virar
Amar Juice & Restaurant,https://www.zomato.com/mumbai/amar-juice-restaurant-marol
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-mazgaon
Apna Dhaba,https://www.zomato.com/mumbai/apna-dhaba-mulund-west
Apoorva Fine Dine,https://www.zomato.com/mumbai/apoorva-fine-dine-kopar-khairane-navi-mumbai
Applemint,https://www.zomato.com/mumbai/applemint-cbd-belapur-navi-mumbai
Akashwani MLA Hostel Canteen,https://www.zomato.com/mumbai/akashwani-mla-hostel-canteen-churchgate
Arun Pav Bhaji,https://www.zomato.com/mumbai/arun-pav-bhaji-juhu
Asian Darbar,https://www.zomato.com/mumbai/asian-darbar-versova
Apoorva,https://www.zomato.com/mumbai/apoorva-vashi-navi-mumbai
Atithi,https://www.zomato.com/mumbai/atithi-vashi-navi-mumbai
Aashirwad Food Corner,https://www.zomato.com/mumbai/aashirwad-food-corner-reclamation-bandra-west
A1 Famous Dum Biryani & Kebab Corner,https://www.zomato.com/mumbai/a1-famous-dum-biryani-kebab-corner-1-kharghar-navi-mumbai
Aqua Family Restro Bar,https://www.zomato.com/mumbai/aqua-family-restro-bar-bhayandar
Ankit Chinese Dine,https://www.zomato.com/mumbai/ankit-chinese-dine-1-chembur
Anubhav The Veg Delite,https://www.zomato.com/mumbai/anubhav-the-veg-delite-fort
Aziz Biryani Corner,https://www.zomato.com/mumbai/aziz-biryani-corner-dombivali-west
Amogh,https://www.zomato.com/mumbai/amogh-naupada-thane-west
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-manpada-thane-west-thane
Aai Snacks Corner,https://www.zomato.com/mumbai/aai-snacks-corner-new-panvel-navi-mumbai
Atithi Swagat,https://www.zomato.com/mumbai/atithi-swagat-mira-road
Asia Chinese,https://www.zomato.com/mumbai/asia-chinese-goregaon-east
Annapurna Sweets,https://www.zomato.com/mumbai/annapurna-sweets-mulund-east
Ambar Restaurant & Bar,https://www.zomato.com/mumbai/ambar-restaurant-bar-vashi-navi-mumbai
Aamchi Margarita,https://www.zomato.com/mumbai/aamchi-margarita-cbd-belapur-navi-mumbai
Annapurna Bakery,https://www.zomato.com/mumbai/annapurna-bakery-parel
Anand Pure Veg.,https://www.zomato.com/mumbai/anand-pure-veg-malad-east
Agri Koli Fusion And Grill,https://www.zomato.com/mumbai/agri-koli-fusion-and-grill-khopat-thane-west
Awadhi Swaad,https://www.zomato.com/mumbai/awadhi-swaad-malad-west
Amritsar Junction,https://www.zomato.com/mumbai/amritsar-junction-kandivali-east
Amber,https://www.zomato.com/mumbai/amber-kamothe-navi-mumbai
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-chembur
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-1-ghatkopar-east
Angaar,https://www.zomato.com/mumbai/angaar-nerul-navi-mumbai
Apsara Ice Cream,https://www.zomato.com/mumbai/apsara-ice-cream-worli
Abhiraj Family Restaurant,https://www.zomato.com/mumbai/abhiraj-family-restaurant-vasai
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-the-taste-of-india-1-bandra-talao-bandra-west
Aakash The Sweet Corner,https://www.zomato.com/mumbai/aakash-the-sweet-corner-near-andheri-west-station
A.C.I.D,https://www.zomato.com/mumbai/a-c-i-d-lower-parel
Adarsh,https://www.zomato.com/mumbai/adarsh-kopar-khairane-navi-mumbai
Agri Katta,https://www.zomato.com/mumbai/agri-katta-kasarvadavli-thane-west-thane
Amber,https://www.zomato.com/mumbai/amber-near-andheri-west-station
Anupam Sweets And Farsan,https://www.zomato.com/mumbai/anupam-sweets-and-farsan-malad-west
Abhi's Feast,https://www.zomato.com/mumbai/abhis-feast-lower-parel
A1 Shawarma & Falooda,https://www.zomato.com/mumbai/a1-shawarma-falooda-santacruz-west
Aai Lunch Home,https://www.zomato.com/mumbai/aai-lunch-home-kharghar-navi-mumbai
Avarya,https://www.zomato.com/mumbai/avarya-breach-candy
Aaswaad,https://www.zomato.com/mumbai/aaswaad-virar
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-goregaon-east
Ashoka Restaurant & Bar,https://www.zomato.com/mumbai/ashok-restaurant-bar-mira-road
Abhiruchi,https://www.zomato.com/mumbai/abhiruchi-1-bhandup
Andy Burger King,https://www.zomato.com/mumbai/andy-burger-king-virar
Aafrein - Sahara Star,https://www.zomato.com/mumbai/aafrein-sahara-star-vile-parle-east
The Amritsar Junction,https://www.zomato.com/mumbai/amritsar-junction-1-kandivali-east
Anand Restaurant,https://www.zomato.com/mumbai/anand-restaurant-vasai
Ammu's Kitchen,https://www.zomato.com/mumbai/ammus-kitchen-mira-road
A1 Biryani,https://www.zomato.com/mumbai/a1-biryani-kharghar-navi-mumbai
Anda Kitchen,https://www.zomato.com/mumbai/anda-kitchen-4-bungalows
Aroma Kitchen,https://www.zomato.com/mumbai/aroma-kitchen-powai
Adarsh Thali,https://www.zomato.com/mumbai/adarsh-thali-girgaum
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-khopat-thane-west
Ashirwad Restaurant & Bar,https://www.zomato.com/mumbai/ashirwad-restaurant-bar-kalbadevi
Amir Snacks,https://www.zomato.com/mumbai/amir-snacks-mumbai-central
Al - Hayat,https://www.zomato.com/mumbai/al-hayat-jogeshwari
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-2-borivali-west
A-1 Fast Food Corner,https://www.zomato.com/mumbai/a-1-fast-food-corner-dahisar-west
Ajara Veg Restaurant,https://www.zomato.com/mumbai/ajara-veg-restaurant-1-lower-parel
Adarsh Veg.,https://www.zomato.com/mumbai/adarsh-veg-old-panvel-navi-mumbai
Amit Restaurant,https://www.zomato.com/mumbai/amit-restaurant-kharghar-navi-mumbai
Abbaji's,https://www.zomato.com/mumbai/abbajis-bandra-talao-bandra-west
Asia On My Plate,https://www.zomato.com/mumbai/asia-on-my-plate-reclamation-bandra-west
Apna Punjab,https://www.zomato.com/mumbai/apna-punjab-vashi-navi-mumbai
Arthur's Theme,https://www.zomato.com/mumbai/arthurs-theme-juhu
Amber Sweets,https://www.zomato.com/mumbai/amber-sweets-mira-road
Aroma Kitchen,https://www.zomato.com/mumbai/aroma-kitchen-juhu
Azim Darbar,https://www.zomato.com/mumbai/azim-darbar-kalyan
Annapurna's Kitchen,https://www.zomato.com/mumbai/annapurnas-kitchen-kasarvadavli-thane-west
American Fried Chicken,https://www.zomato.com/mumbai/american-fried-chicken-kandivali-east
Arabian Delights,https://www.zomato.com/mumbai/arabian-delights-jogeshwari
Aromas Cafe,https://www.zomato.com/mumbai/aromas-cafe-vasant-vihar-thane-west
Ashok,https://www.zomato.com/mumbai/ashok-mira-road
Apolo Curry House,https://www.zomato.com/mumbai/apolo-curry-house-khar
Amore Gourmet Gelato,https://www.zomato.com/mumbai/amore-gourmet-gelato-bandra-kurla-complex
Atul Chinese Corner,https://www.zomato.com/mumbai/atul-chinese-corner-bandra-east
Andy's,https://www.zomato.com/mumbai/andys-vasai
Arnav Food Corner,https://www.zomato.com/mumbai/arnav-food-corner-chembur
Apple A Day,https://www.zomato.com/mumbai/apple-a-day-santacruz-west
Amore Gourmet Gelato,https://www.zomato.com/mumbai/amore-gourmet-gelato-kandivali-east
Apollo Restaurant & Bar,https://www.zomato.com/mumbai/apollo-restaurant-bar-majiwada-thane-west
Amul Ice Cream,https://www.zomato.com/mumbai/amul-ice-cream-vikhroli
Aroma's,https://www.zomato.com/mumbai/aromas-khopat-thane-west
Agri Malhari Katta,https://www.zomato.com/mumbai/agri-malhari-katta-kandivali-west
Aishwarya,https://www.zomato.com/mumbai/aishwarya-cbd-belapur-navi-mumbai
Agasti,https://www.zomato.com/mumbai/agasti-dahisar-west
Hotel Sunny (AP - Kitchen & Bar),https://www.zomato.com/mumbai/hotel-sunny-ap-kitchen-bar-nalasopara
Asha Juice Centre,https://www.zomato.com/mumbai/asha-juice-centre-kalyan
ACS,https://www.zomato.com/mumbai/acs-majiwada-thane-west
Azok,https://www.zomato.com/mumbai/azok-juhu
Aditya Fast Food And Lunch Home,https://www.zomato.com/mumbai/aditya-fast-food-and-lunch-home-andheri-lokhandwala
Aldred's,https://www.zomato.com/mumbai/aldreds-versova
Alfa Shawarma Centre,https://www.zomato.com/mumbai/alfa-shawarma-centre-1-vasai
Adarsh Sweet & Farsan,https://www.zomato.com/mumbai/adarsh-sweet-farsan-borivali-west
Ashok,https://www.zomato.com/mumbai/ashok-dadar-east
Auromirra Patisserie,https://www.zomato.com/mumbai/auromirra-patisserie-malad-west
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-majiwada-thane-west
Ashraya Family Restaurant & Bar,https://www.zomato.com/mumbai/ashraya-family-restaurant-bar-virar
Amul Ice Cream,https://www.zomato.com/mumbai/amul-ice-cream-kasarvadavli-thane-west
Arabian Blues,https://www.zomato.com/mumbai/arabian-blues-cst
The Ark - Sea Princess,https://www.zomato.com/mumbai/the-ark-sea-princess-juhu
Aradhana,https://www.zomato.com/mumbai/aradhana-khar
Anushka Family Multicuisine Restaurant,https://www.zomato.com/mumbai/anushka-family-multicuisine-restaurant-mira-road
Anna Snacks Corner,https://www.zomato.com/mumbai/anna-snacks-corner-airoli-navi-mumbai
Avi's Kitchen,https://www.zomato.com/mumbai/avis-kitchen-thane-east
Aishwarya,https://www.zomato.com/mumbai/aishwarya-seawoods-navi-mumbai
Anandashram Pure Veg,https://www.zomato.com/mumbai/anandashram-pure-veg-dadar-west
Aahar,https://www.zomato.com/mumbai/aahar-1-hiranandani-estate-thane-west
Ammachi's Cafe,https://www.zomato.com/mumbai/ammachis-cafe-malad-west
Amore Gourmet Gelato,https://www.zomato.com/mumbai/amore-gourmet-gelato-majiwada-thane-west
Amul Ice Cream,https://www.zomato.com/mumbai/amul-ice-cream-1-new-panvel-navi-mumbai
Anytime - United 21,https://www.zomato.com/mumbai/anytime-united--khopat-thane-west
Angeethi,https://www.zomato.com/mumbai/angeethi-borivali-west
Aum Fine Dine,https://www.zomato.com/mumbai/aum-fine-dine-1-malad-west
Ammi's Biryani,https://www.zomato.com/mumbai/ammis-biryani-pali-hill-bandra-west
Aahar,https://www.zomato.com/mumbai/aahar-grant-road
Athirath Restaurant & Bar,https://www.zomato.com/mumbai/athirath-restaurant-bar-near-andheri-west-station
Amul,https://www.zomato.com/mumbai/amul-kharghar-navi-mumbai
The Appetite Destination,https://www.zomato.com/mumbai/the-appetite-destination-mahakali
Alazne Cakes & Confectionaries,https://www.zomato.com/mumbai/alazne-cakes-confectionaries-mulund-west
Adarsh Annex,https://www.zomato.com/mumbai/adarsh-annex-prabhadevi
Altaf's Saffron Restaurant,https://www.zomato.com/mumbai/altafs-saffron-restaurant-1-mahim
Azad Restaurant,https://www.zomato.com/mumbai/azad-restaurant-mohammad-ali-road
Amiz IceCreams,https://www.zomato.com/mumbai/amiz-icecreams-mira-road
Amore Gourmet Gelato,https://www.zomato.com/mumbai/amore-gourmet-gelato-powai
Al Biryani,https://www.zomato.com/mumbai/al-biryani-veera-desai-area
Aroma Garden,https://www.zomato.com/mumbai/aroma-garden-byculla
Aloo's Corner,https://www.zomato.com/mumbai/aloos-corner-goregaon-east
Avana,https://www.zomato.com/mumbai/avana-malad-west
Aaswad,https://www.zomato.com/mumbai/aaswad-sewri
Alibaba 40 Zaike,https://www.zomato.com/mumbai/alibaba-40-zaike-oshiwara
Apres - The Bar,https://www.zomato.com/mumbai/apres-the-bar-carter-road-bandra-west
Afzal Sweets,https://www.zomato.com/mumbai/afzal-sweets-mira-road
Angeethi,https://www.zomato.com/mumbai/angeethi-vile-parle-west
Amisha Restaurant,https://www.zomato.com/mumbai/amisha-restaurant-mira-road
Adarsh Bakers Point,https://www.zomato.com/mumbai/adarsh-bakers-point-matunga-west
Amore Gourmet Gelato,https://www.zomato.com/mumbai/amore-gourmet-gelato-marine-lines
Anna's Kitchen,https://www.zomato.com/mumbai/annas-kitchen-mira-road
Aroma Bites,https://www.zomato.com/mumbai/aroma-bites-pali-hill-bandra-west
Arabian Express,https://www.zomato.com/mumbai/arabian-express-byculla
Amul Ice Cream,https://www.zomato.com/mumbai/amul-ice-cream-malad-east
Anil Lunch Home,https://www.zomato.com/mumbai/anil-lunch-home-bandra-kurla-complex
Aushi's Kitchen,https://www.zomato.com/mumbai/aushis-kitchen-1-borivali-west
Amul The Taste Of India,https://www.zomato.com/mumbai/amul-the-taste-of-india-chandivali
Amul Ice Cream,https://www.zomato.com/mumbai/amul-ice-cream-sanpada-navi-mumbai
Aromas of Hyderabad,https://www.zomato.com/mumbai/aromas-of-hyderabad-powai
Adarsh,https://www.zomato.com/mumbai/adarsh-chembur
Ambika,https://www.zomato.com/mumbai/ambika-vasai
Aarey Stall,https://www.zomato.com/mumbai/aarey-stall-kemps-corner
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-vasai
Anand Ashram Hotel,https://www.zomato.com/mumbai/anand-ashram-hotel-kalbadevi
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-1-vasai
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-wagle-estate-thane-west
Aroma Restaurant & Bar,https://www.zomato.com/mumbai/aroma-restaurant-bar-dadar-east
AFC - Adi's Fried Chicken,https://www.zomato.com/mumbai/afc-adis-fried-chicken-mira-road
Aaswad,https://www.zomato.com/mumbai/aaswad-dahisar-east
Amma's Next,https://www.zomato.com/mumbai/ammas-next-malad-west
Ablaze Fine Food,https://www.zomato.com/mumbai/ablaze-fine-food-andheri-lokhandwala
Azim's Nukkad,https://www.zomato.com/mumbai/azims-nukkad-veera-desai-area
Ammi's Biryani,https://www.zomato.com/mumbai/ammis-biryani-goregaon-east
Aparna Refreshment,https://www.zomato.com/mumbai/aparna-refreshment-charni-road
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-kasarvadavli-thane-west
Amore Gourmet Gelato,https://www.zomato.com/mumbai/amore-gourmet-gelato-khar
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-dahisar-east
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-the-taste-of-india-malad-west
Annpurna,https://www.zomato.com/mumbai/annpurna-kharghar-navi-mumbai
Albela,https://www.zomato.com/mumbai/albela-kandivali-west
Aao Khao,https://www.zomato.com/mumbai/aao-khao-vasai
Assal Malvani,https://www.zomato.com/mumbai/assal-malvani-lower-parel
Ando Ki Taazgi,https://www.zomato.com/mumbai/ando-ki-taazgi-dahisar-west
Ambrosia Fine Dine & RestoBar - Hotel Executive Inn,https://www.zomato.com/mumbai/hotel-executive-inn-kalamboli-navi-mumbai
Anda Apna Apna,https://www.zomato.com/mumbai/anda-apna-apna-hill-road-bandra-west
Aroma's Of China,https://www.zomato.com/mumbai/aromas-of-china-kandivali-east
Apsara Restaurant,https://www.zomato.com/mumbai/apsara-restaurant-bhandup
Ananya Recipe,https://www.zomato.com/mumbai/ananya-recipe-bhandup
Awesome Barbeque & Grill,https://www.zomato.com/mumbai/awesome-barbeque-grill-andheri-lokhandwala
Achija,https://www.zomato.com/mumbai/achija-khopat-thane-west
Arpit Hotel,https://www.zomato.com/mumbai/arpit-hotel-vikhroli
Akshith Restaurant & Bar,https://www.zomato.com/mumbai/akshith-restaurant-bar-mira-road
Ashish Sandwich,https://www.zomato.com/mumbai/ashish-sandwich-vashi-navi-mumbai
Aman Snack Centre,https://www.zomato.com/mumbai/aman-snack-centre-chowpatty
The Angel,https://www.zomato.com/mumbai/the-angel-santacruz-east
Amore Gourmet Gelato,https://www.zomato.com/mumbai/amore-gourmet-gelato-wadala
Amul Ice Cream,https://www.zomato.com/mumbai/amul-ice-cream-goregaon-west
Annapurna Family Restaurant,https://www.zomato.com/mumbai/annapurna-family-restaurant-seawoods-navi-mumbai
Anchor,https://www.zomato.com/mumbai/anchor-vashi-navi-mumbai
Ankush Restaurant & Bar,https://www.zomato.com/mumbai/ankush-restaurant-bar-kurla
Aroma,https://www.zomato.com/mumbai/aroma-kalyan
Alfa Shawarma Centre,https://www.zomato.com/mumbai/alfa-shawarma-centre-vasai
Aswad,https://www.zomato.com/mumbai/aswad-dombivali-east
Amantran,https://www.zomato.com/mumbai/amantran-1-mira-road
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-new-panvel-navi-mumbai
Amma's Biryani And Nashta Centre,https://www.zomato.com/mumbai/ammas-biryani-and-nashta-centre-4-bungalows
Aagri Tadka,https://www.zomato.com/mumbai/aagri-tadka-seawoods-navi-mumbai
A1 Chinese,https://www.zomato.com/mumbai/a1-chinese-dombivali-east
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-1-malad-west
Asha Bar & Restaurant,https://www.zomato.com/mumbai/asha-bar-restaurant-borivali-east
Atlake,https://www.zomato.com/mumbai/atlake-bhayandar
Authentic Spice,https://www.zomato.com/mumbai/authentic-spice-upvan-thane-west
Agarwal Sweets & Farsan Mart,https://www.zomato.com/mumbai/agarwal-sweets-farsan-mart-kalyan-thane
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-mira-road
Anadata Aahar Kendra,https://www.zomato.com/mumbai/anadata-aahar-kendra-cst
Aqua Spirit - Hotel Sun N Sand,https://www.zomato.com/mumbai/aqua-spirit-hotel-n-sand-juhu
Aila Pakoda,https://www.zomato.com/mumbai/aila-pakoda-vashi-navi-mumbai
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/restaurants/west/borivali-west/amul-ice-cream-parlour-38334
Aishwarya,https://www.zomato.com/mumbai/aishwarya-chembur
Amul Ice Cream,https://www.zomato.com/mumbai/amul-ice-cream-matunga-west
Anjum Dum Biryani,https://www.zomato.com/mumbai/anjum-dum-biryani-vasant-vihar-thane-west
Awesome Mexican Yum Food,https://www.zomato.com/mumbai/awesome-mexican-yum-food-pali-hill-bandra-west
Aamantran Family Restaurant & Bar,https://www.zomato.com/mumbai/aamantran-family-restaurant-bar-khopat-thane-west
Al Huzefa,https://www.zomato.com/mumbai/al-huzefa-bandra-talao-bandra-west
Ajit Palace,https://www.zomato.com/mumbai/ajit-palace-dahisar-east
Amarnath Fast Food,https://www.zomato.com/mumbai/amarnath-fast-food-dadar-west
Amba Restaurant & Bar,https://www.zomato.com/mumbai/amba-restaurant-bar-vasant-vihar-thane-west
Aanchal's,https://www.zomato.com/mumbai/aanchals-colaba
Azad Restaurant,https://www.zomato.com/mumbai/azad-restaurant-khopat-thane-west
Aga Brother's,https://www.zomato.com/mumbai/aga-brothers-colaba
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-kalamboli-navi-mumbai
Aloha,https://www.zomato.com/mumbai/aloha-khar
Amchi Bangla,https://www.zomato.com/mumbai/amchi-bangla-vashi-navi-mumbai
Avishkar Restaurant & Bar,https://www.zomato.com/mumbai/avishkar-restaurant-bar-sion
Aqua Dine N Oyster Bar,https://www.zomato.com/mumbai/restaurants/west/malad-west/aqua-dine-n-oyster-bar-43695
Amul Ice Cream Parlour,https://www.zomato.com/mumbai/amul-ice-cream-parlour-ghansoli-navi-mumbai
